pedido_id,data_pedido,horario_pedido,restaurante,categoria,cidade,valor_pedido,tempo_entrega_min,avaliacao,metodo_pagamento,status
2713,2026-03-01,11:32,Tempero Cearense,Saudável,Eusébio,133.71,23.0,5.0,Cartão de crédito,Entregue
2714,2026-04-05,21:42,Cantinho da Massa,Massas,Eusébio,179.35,29.0,2.0,Cartão de débito,Entregue
2715,2026-04-07,23:47,Churrasco & Cia,Churrasco,Fortaleza,108.0,55.0,3.0,Cartão de débito,Entregue
2716,2026-04-10,10:29,Sushi Fortaleza,Sushi,Caucaia,66.66,39.0,4.0,Pix,Entregue
2717,2026-02-01,15:47,Churrasco & Cia,Churrasco,Caucaia,124.05,55.0,4.0,Pix,Entregue
2718,2026-06-06,11:27,Pizza Express,Pizza,Maracanaú,20.47,15.0,2.0,Cartão de débito,Entregue
2719,2026-06-20,11:25,Pizza Express,Pizza,Caucaia,162.6,21.0,2.0,Pix,Entregue
2720,2026-06-20,17:24,Sabor Nordestino,Brasileira,Caucaia,150.77,28.0,4.0,Dinheiro,Entregue
2721,2026-02-02,19:51,Burger House,Hambúrguer,Maracanaú,66.18,55.0,2.0,Cartão de débito,Entregue
2722,2026-01-08,22:09,Tempero Cearense,Saudável,Caucaia,175.08,62.0,1.0,Dinheiro,Entregue
2723,2026-02-17,11:35,Sushi Fortaleza,Sushi,Maracanaú,80.34,44.0,1.0,Dinheiro,Cancelado
2724,2026-04-16,16:04,Sabor Nordestino,Brasileira,Eusébio,179.58,62.0,4.0,Cartão de débito,Entregue
2725,2026-01-09,12:50,Burger House,Hambúrguer,Eusébio,128.81,29.0,3.0,Cartão de crédito,Entregue
2726,2026-02-23,21:28,Tempero Cearense,Saudável,Eusébio,162.58,46.0,3.0,Cartão de crédito,Entregue
2727,2026-04-26,19:04,Churrasco & Cia,Churrasco,Eusébio,121.71,32.0,4.0,Cartão de crédito,Entregue
2728,2026-01-07,19:10,Sushi Fortaleza,Sushi,Eusébio,144.3,37.0,1.0,Dinheiro,Entregue
2729,2026-04-12,15:27,Cantinho da Massa,Massas,Eusébio,158.97,39.0,1.0,Cartão de crédito,Entregue
2730,2026-03-05,17:48,Burger House,Hambúrguer,Maracanaú,54.91,51.0,5.0,Pix,Entregue
2731,2026-06-14,16:57,Churrasco & Cia,Churrasco,Caucaia,113.22,25.0,2.0,Dinheiro,Entregue
2732,2026-04-07,23:56,Cantinho da Massa,Massas,Fortaleza,67.78,17.0,1.0,Cartão de débito,Entregue
2733,2026-05-21,15:00,Burger House,Hambúrguer,Caucaia,74.92,61.0,2.0,Pix,Entregue
2734,2026-06-24,14:56,Tempero Cearense,Saudável,Maracanaú,42.51,49.0,5.0,Cartão de débito,Entregue
2735,2026-03-18,17:48,Sushi Fortaleza,Sushi,Eusébio,30.58,38.0,3.0,Dinheiro,Entregue
2736,2026-06-28,11:23,Açaí Tropical,Açaí,Caucaia,112.84,27.0,2.0,Pix,Entregue
2737,2026-03-08,21:50,Açaí Tropical,Açaí,Maracanaú,114.34,35.0,2.0,Cartão de crédito,Entregue
2738,2026-06-26,10:18,Sabor Nordestino,Brasileira,Caucaia,65.67,43.0,4.0,Dinheiro,Entregue
2739,2026-05-12,13:03,Churrasco & Cia,Churrasco,Fortaleza,29.56,61.0,5.0,Dinheiro,Cancelado
2740,2026-01-22,14:13,Pizza Express,Pizza,Caucaia,34.74,19.0,3.0,Cartão de débito,Entregue
2741,2026-05-17,16:10,Pizza Express,Pizza,Fortaleza,97.74,50.0,1.0,Dinheiro,Entregue
2742,2026-06-07,20:25,Churrasco & Cia,Churrasco,Maracanaú,68.19,36.0,4.0,Cartão de crédito,Entregue
2743,2026-05-21,20:53,Sabor Nordestino,Brasileira,Eusébio,158.2,67.0,5.0,Cartão de débito,Entregue
2744,2026-01-19,15:16,Burger House,Hambúrguer,Eusébio,21.96,17.0,1.0,Cartão de débito,Entregue
2745,2026-02-17,18:27,Churrasco & Cia,Churrasco,Caucaia,165.59,16.0,3.0,Cartão de débito,Entregue
2746,2026-01-25,11:18,Burger House,Hambúrguer,Fortaleza,84.59,45.0,1.0,Cartão de crédito,Entregue
2747,2026-03-07,15:47,Burger House,Hambúrguer,Fortaleza,35.27,70.0,4.0,Dinheiro,Entregue
2748,2026-02-22,23:47,Burger House,Hambúrguer,Eusébio,41.71,23.0,3.0,Cartão de crédito,Entregue
2749,2026-03-23,13:55,Burger House,Hambúrguer,Eusébio,126.37,18.0,3.0,Dinheiro,Entregue
2750,2026-01-08,11:42,Sabor Nordestino,Brasileira,Fortaleza,38.22,28.0,3.0,Pix,Entregue
2751,2026-05-28,11:12,Sushi Fortaleza,Sushi,Eusébio,78.18,48.0,4.0,Cartão de crédito,Entregue
2752,2026-02-10,13:46,Cantinho da Massa,Massas,Caucaia,153.18,41.0,3.0,Pix,Entregue
2753,2026-03-19,12:32,Tempero Cearense,Saudável,Caucaia,143.6,34.0,5.0,Dinheiro,Entregue
2754,2026-01-02,12:16,Tempero Cearense,Saudável,Maracanaú,50.93,26.0,1.0,Pix,Entregue
2755,2026-04-27,20:42,Açaí Tropical,Açaí,Eusébio,64.28,51.0,5.0,Pix,Entregue
2756,2026-05-01,23:14,Churrasco & Cia,Churrasco,Maracanaú,153.57,20.0,3.0,Cartão de débito,Cancelado
2757,2026-04-14,15:52,Churrasco & Cia,Churrasco,Fortaleza,62.8,63.0,4.0,Cartão de débito,Entregue
2758,2026-03-05,23:40,Sabor Nordestino,Brasileira,Maracanaú,86.64,21.0,3.0,Dinheiro,Entregue
2759,2026-04-05,13:15,Tempero Cearense,Saudável,Caucaia,45.48,43.0,3.0,Dinheiro,Entregue
2760,2026-03-23,20:14,Churrasco & Cia,Churrasco,Eusébio,109.79,59.0,4.0,Cartão de débito,Entregue
2761,2026-05-28,18:56,Churrasco & Cia,Churrasco,Eusébio,44.66,27.0,4.0,Dinheiro,Entregue
2762,2026-02-08,14:06,Churrasco & Cia,Churrasco,Maracanaú,33.09,56.0,4.0,Dinheiro,Cancelado
2763,2026-06-10,18:59,Sushi Fortaleza,Sushi,Caucaia,63.43,57.0,3.0,Dinheiro,Entregue
2764,2026-05-09,21:27,Sushi Fortaleza,Sushi,Fortaleza,86.07,21.0,4.0,Cartão de débito,Entregue
2765,2026-05-01,19:40,Sushi Fortaleza,Sushi,Fortaleza,86.44,37.0,2.0,Cartão de crédito,Entregue
2766,2026-05-12,20:12,Açaí Tropical,Açaí,Fortaleza,24.68,16.0,4.0,Cartão de débito,Entregue
2767,2026-04-08,10:30,Burger House,Hambúrguer,Fortaleza,170.88,32.0,5.0,Dinheiro,Entregue
2768,2026-05-22,21:01,Burger House,Hambúrguer,Maracanaú,137.11,51.0,2.0,Cartão de crédito,Entregue
2769,2026-02-01,14:25,Sushi Fortaleza,Sushi,Caucaia,145.28,43.0,4.0,Cartão de débito,Entregue
2770,2026-03-13,23:09,Burger House,Hambúrguer,Maracanaú,154.79,33.0,3.0,Dinheiro,Entregue
2771,2026-02-18,19:06,Açaí Tropical,Açaí,Eusébio,139.69,52.0,5.0,Pix,Entregue
2772,2026-04-12,23:36,Cantinho da Massa,Massas,Fortaleza,178.96,22.0,2.0,Dinheiro,Entregue
2773,2026-04-09,21:18,Açaí Tropical,Açaí,Fortaleza,119.27,43.0,1.0,Dinheiro,Entregue
2774,2026-05-21,13:13,Churrasco & Cia,Churrasco,Eusébio,116.01,17.0,1.0,Dinheiro,Entregue
2775,2026-03-31,22:49,Sabor Nordestino,Brasileira,Fortaleza,84.22,60.0,2.0,Pix,Entregue
2776,2026-01-09,22:48,Pizza Express,Pizza,Eusébio,56.23,32.0,3.0,Cartão de débito,Entregue
2777,2026-06-20,16:53,Açaí Tropical,Açaí,Eusébio,173.12,32.0,5.0,Cartão de crédito,Entregue
2778,2026-05-25,18:51,Cantinho da Massa,Massas,Fortaleza,136.54,19.0,4.0,Dinheiro,Entregue
2779,2026-01-10,11:16,Pizza Express,Pizza,Fortaleza,84.07,33.0,5.0,Cartão de crédito,Entregue
2780,2026-01-13,23:19,Burger House,Hambúrguer,Fortaleza,44.08,50.0,4.0,Dinheiro,Entregue
2781,2026-04-14,18:02,Pizza Express,Pizza,Fortaleza,59.43,24.0,1.0,Cartão de débito,Entregue
2782,2026-03-26,14:35,Cantinho da Massa,Massas,Eusébio,179.43,28.0,3.0,Cartão de débito,Entregue
2783,2026-01-16,21:30,Pizza Express,Pizza,Maracanaú,153.97,52.0,1.0,Cartão de débito,Entregue
2784,2026-04-08,10:05,Churrasco & Cia,Churrasco,Maracanaú,35.82,59.0,1.0,Dinheiro,Entregue
2785,2026-02-04,22:45,Pizza Express,Pizza,Caucaia,168.2,67.0,1.0,Cartão de débito,Entregue
2786,2026-04-29,20:55,Sabor Nordestino,Brasileira,Eusébio,175.3,48.0,5.0,Cartão de crédito,Entregue
2787,2026-01-31,12:53,Açaí Tropical,Açaí,Caucaia,70.74,46.0,1.0,Cartão de débito,Cancelado
2788,2026-05-02,23:32,Churrasco & Cia,Churrasco,Maracanaú,80.89,70.0,4.0,Cartão de débito,Entregue
2789,2026-03-03,18:50,Pizza Express,Pizza,Fortaleza,166.88,46.0,3.0,Cartão de crédito,Entregue
2790,2026-04-08,11:50,Cantinho da Massa,Massas,Eusébio,59.92,24.0,1.0,Pix,Entregue
2791,2026-01-13,11:45,Sushi Fortaleza,Sushi,Fortaleza,167.21,28.0,3.0,Cartão de crédito,Entregue
2792,2026-06-19,16:42,Burger House,Hambúrguer,Maracanaú,30.63,50.0,3.0,Pix,Entregue
2793,2026-03-24,12:48,Açaí Tropical,Açaí,Caucaia,162.95,15.0,2.0,Pix,Entregue
2794,2026-01-17,21:29,Cantinho da Massa,Massas,Caucaia,88.15,53.0,3.0,Cartão de débito,Cancelado
2795,2026-01-08,15:06,Churrasco & Cia,Churrasco,Maracanaú,92.23,57.0,4.0,Cartão de débito,Entregue
2796,2026-05-10,14:56,Burger House,Hambúrguer,Eusébio,91.72,61.0,1.0,Dinheiro,Entregue
2797,2026-04-14,12:48,Churrasco & Cia,Churrasco,Maracanaú,78.71,31.0,4.0,Cartão de crédito,Entregue
2798,2026-06-19,10:05,Cantinho da Massa,Massas,Caucaia,37.8,29.0,1.0,Dinheiro,Entregue
2799,2026-04-18,23:11,Cantinho da Massa,Massas,Fortaleza,145.99,47.0,4.0,Cartão de crédito,Entregue
2800,2026-01-01,20:52,Tempero Cearense,Saudável,Maracanaú,106.64,18.0,3.0,Cartão de crédito,Entregue
2801,2026-05-18,12:00,Açaí Tropical,Açaí,Maracanaú,46.96,47.0,1.0,Cartão de crédito,Entregue
2802,2026-06-18,12:08,Sushi Fortaleza,Sushi,Eusébio,108.35,26.0,2.0,Cartão de débito,Entregue
2803,2026-05-18,14:30,Churrasco & Cia,Churrasco,Eusébio,104.16,37.0,5.0,Pix,Entregue
2804,2026-03-11,11:02,Cantinho da Massa,Massas,Maracanaú,116.85,22.0,2.0,Pix,Entregue
2805,2026-01-27,21:07,Sushi Fortaleza,Sushi,Caucaia,126.72,67.0,3.0,Cartão de débito,Entregue
2806,2026-04-24,12:10,Burger House,Hambúrguer,Fortaleza,146.65,42.0,3.0,Cartão de crédito,Entregue
2807,2026-06-20,15:31,Sabor Nordestino,Brasileira,Maracanaú,103.87,16.0,2.0,Cartão de crédito,Entregue
2808,2026-01-07,14:06,Cantinho da Massa,Massas,Caucaia,58.81,19.0,5.0,Pix,Entregue
2809,2026-02-02,22:48,Pizza Express,Pizza,Caucaia,66.07,50.0,4.0,Dinheiro,Entregue
2810,2026-06-10,12:35,Sabor Nordestino,Brasileira,Eusébio,33.6,47.0,5.0,Cartão de débito,Entregue
2811,2026-02-26,22:22,Açaí Tropical,Açaí,Fortaleza,127.79,29.0,4.0,Cartão de crédito,Entregue
2812,2026-01-25,13:52,Açaí Tropical,Açaí,Caucaia,168.99,30.0,4.0,Cartão de crédito,Entregue
2813,2026-03-26,18:20,Churrasco & Cia,Churrasco,Maracanaú,145.48,52.0,5.0,Pix,Entregue
2814,2026-01-06,18:48,Cantinho da Massa,Massas,Eusébio,112.15,62.0,1.0,Dinheiro,Entregue
2815,2026-04-21,19:40,Sabor Nordestino,Brasileira,Caucaia,77.49,24.0,5.0,Dinheiro,Entregue
2816,2026-01-18,21:03,Tempero Cearense,Saudável,Caucaia,87.26,30.0,2.0,Dinheiro,Entregue
2817,2026-04-06,17:57,Sabor Nordestino,Brasileira,Fortaleza,83.85,24.0,4.0,Dinheiro,Entregue
2818,2026-02-27,16:42,Pizza Express,Pizza,Caucaia,114.04,50.0,1.0,Cartão de débito,Entregue
2819,2026-06-12,10:32,Cantinho da Massa,Massas,Eusébio,96.63,40.0,5.0,Cartão de débito,Entregue
2820,2026-04-12,14:17,Cantinho da Massa,Massas,Maracanaú,143.82,46.0,2.0,Pix,Entregue
2821,2026-01-03,18:18,Burger House,Hambúrguer,Eusébio,139.03,31.0,2.0,Cartão de débito,Entregue
2822,2026-01-02,22:02,Cantinho da Massa,Massas,Fortaleza,92.7,23.0,3.0,Cartão de crédito,Entregue
2823,2026-03-29,13:55,Tempero Cearense,Saudável,Fortaleza,72.42,36.0,3.0,Dinheiro,Entregue
2824,2026-05-30,10:24,Burger House,Hambúrguer,Maracanaú,110.1,39.0,1.0,Cartão de débito,Entregue
2825,2026-04-05,17:03,Sushi Fortaleza,Sushi,Eusébio,55.46,24.0,5.0,Pix,Entregue
2826,2026-03-16,15:11,Sushi Fortaleza,Sushi,Fortaleza,71.55,49.0,2.0,Dinheiro,Entregue
2827,2026-03-13,10:58,Burger House,Hambúrguer,Maracanaú,82.77,59.0,5.0,Cartão de crédito,Entregue
2828,2026-01-26,17:18,Burger House,Hambúrguer,Eusébio,152.68,16.0,3.0,Cartão de crédito,Entregue
2829,2026-05-19,22:11,Pizza Express,Pizza,Caucaia,129.52,52.0,2.0,Dinheiro,Entregue
2830,2026-02-23,17:54,Sabor Nordestino,Brasileira,Maracanaú,55.41,23.0,3.0,Cartão de crédito,Cancelado
2831,2026-02-01,23:14,Burger House,Hambúrguer,Fortaleza,68.33,64.0,3.0,Cartão de crédito,Entregue
2832,2026-01-12,16:06,Sabor Nordestino,Brasileira,Fortaleza,112.23,56.0,2.0,Cartão de débito,Entregue
2833,2026-02-27,17:38,Açaí Tropical,Açaí,Fortaleza,116.59,15.0,1.0,Cartão de crédito,Entregue
2834,2026-05-29,20:21,Tempero Cearense,Saudável,Fortaleza,80.29,26.0,3.0,Dinheiro,Entregue
2835,2026-06-23,14:44,Açaí Tropical,Açaí,Fortaleza,102.26,38.0,3.0,Pix,Entregue
2836,2026-04-26,19:39,Burger House,Hambúrguer,Eusébio,20.08,65.0,3.0,Cartão de débito,Entregue
2837,2026-03-01,11:24,Açaí Tropical,Açaí,Maracanaú,166.57,49.0,1.0,Pix,Entregue
2838,2026-03-16,17:46,Cantinho da Massa,Massas,Eusébio,91.03,65.0,1.0,Pix,Entregue
2839,2026-04-01,13:43,Pizza Express,Pizza,Fortaleza,127.21,46.0,4.0,Dinheiro,Entregue
2840,2026-03-29,10:22,Burger House,Hambúrguer,Maracanaú,123.7,63.0,4.0,Cartão de crédito,Entregue
2841,2026-05-28,12:35,Pizza Express,Pizza,Caucaia,96.29,18.0,4.0,Cartão de crédito,Entregue
2842,2026-06-09,10:09,Burger House,Hambúrguer,Eusébio,31.08,22.0,4.0,Dinheiro,Entregue
2843,2026-06-24,17:01,Tempero Cearense,Saudável,Maracanaú,121.22,28.0,3.0,Cartão de débito,Entregue
2844,2026-02-20,20:31,Pizza Express,Pizza,Caucaia,113.72,19.0,2.0,Dinheiro,Entregue
2845,2026-05-13,21:18,Churrasco & Cia,Churrasco,Maracanaú,55.31,46.0,1.0,Cartão de crédito,Entregue
2846,2026-02-08,19:19,Sushi Fortaleza,Sushi,Fortaleza,26.41,62.0,2.0,Dinheiro,Entregue
2847,2026-03-04,19:48,Burger House,Hambúrguer,Eusébio,132.49,19.0,2.0,Cartão de débito,Entregue
2848,2026-03-30,19:42,Tempero Cearense,Saudável,Maracanaú,118.02,23.0,4.0,Pix,Entregue
2849,2026-06-18,18:12,Açaí Tropical,Açaí,Maracanaú,74.8,19.0,3.0,Cartão de débito,Entregue
2850,2026-02-05,10:06,Pizza Express,Pizza,Caucaia,126.77,16.0,4.0,Pix,Entregue
2851,2026-04-20,16:18,Burger House,Hambúrguer,Maracanaú,91.22,65.0,2.0,Pix,Entregue
2852,2026-02-06,17:11,Cantinho da Massa,Massas,Caucaia,170.89,29.0,2.0,Dinheiro,Cancelado
2853,2026-04-04,20:25,Churrasco & Cia,Churrasco,Maracanaú,118.18,41.0,3.0,Dinheiro,Entregue
2854,2026-05-31,16:10,Burger House,Hambúrguer,Caucaia,150.26,51.0,3.0,Pix,Entregue
2855,2026-01-06,14:26,Burger House,Hambúrguer,Caucaia,20.93,41.0,5.0,Cartão de débito,Cancelado
2856,2026-04-18,15:24,Churrasco & Cia,Churrasco,Fortaleza,42.88,58.0,1.0,Dinheiro,Entregue
2857,2026-04-25,16:45,Açaí Tropical,Açaí,Eusébio,115.56,29.0,3.0,Cartão de crédito,Entregue
2858,2026-05-30,22:13,Cantinho da Massa,Massas,Caucaia,158.64,19.0,2.0,Cartão de crédito,Entregue
2859,2026-06-18,15:57,Sabor Nordestino,Brasileira,Eusébio,43.58,27.0,3.0,Dinheiro,Entregue
2860,2026-06-26,23:44,Sabor Nordestino,Brasileira,Caucaia,165.71,46.0,5.0,Dinheiro,Entregue
2861,2026-02-05,15:07,Cantinho da Massa,Massas,Fortaleza,93.43,28.0,2.0,Cartão de débito,Entregue
2862,2026-04-26,18:43,Burger House,Hambúrguer,Eusébio,50.89,56.0,2.0,Cartão de crédito,Entregue
2863,2026-06-28,21:17,Churrasco & Cia,Churrasco,Fortaleza,134.84,40.0,4.0,Dinheiro,Entregue
2864,2026-04-24,10:25,Sushi Fortaleza,Sushi,Maracanaú,120.82,57.0,2.0,Dinheiro,Entregue
2865,2026-01-29,11:08,Burger House,Hambúrguer,Fortaleza,151.47,68.0,1.0,Pix,Entregue
2866,2026-03-10,12:24,Cantinho da Massa,Massas,Eusébio,52.73,63.0,2.0,Dinheiro,Entregue
2867,2026-06-22,19:24,Sabor Nordestino,Brasileira,Eusébio,170.16,59.0,5.0,Dinheiro,Entregue
2868,2026-06-13,11:44,Sushi Fortaleza,Sushi,Maracanaú,21.4,36.0,3.0,Pix,Entregue
2869,2026-06-03,12:01,Churrasco & Cia,Churrasco,Maracanaú,64.79,60.0,1.0,Cartão de crédito,Entregue
2870,2026-02-07,14:39,Churrasco & Cia,Churrasco,Fortaleza,165.3,28.0,3.0,Cartão de crédito,Entregue
2871,2026-01-01,11:06,Churrasco & Cia,Churrasco,Caucaia,82.64,45.0,3.0,Cartão de crédito,Entregue
2872,2026-01-13,13:33,Sabor Nordestino,Brasileira,Caucaia,60.84,19.0,1.0,Pix,Entregue
2873,2026-03-03,11:22,Tempero Cearense,Saudável,Maracanaú,162.98,36.0,1.0,Cartão de débito,Entregue
2874,2026-02-18,18:40,Pizza Express,Pizza,Caucaia,102.41,28.0,4.0,Pix,Entregue
2875,2026-04-01,18:03,Sushi Fortaleza,Sushi,Fortaleza,119.91,15.0,1.0,Dinheiro,Entregue
2876,2026-03-23,16:18,Açaí Tropical,Açaí,Fortaleza,97.93,67.0,4.0,Pix,Entregue
2877,2026-06-05,10:09,Açaí Tropical,Açaí,Fortaleza,84.77,53.0,5.0,Cartão de débito,Entregue
2878,2026-01-27,16:05,Pizza Express,Pizza,Caucaia,102.55,39.0,4.0,Dinheiro,Entregue
2879,2026-05-26,19:30,Tempero Cearense,Saudável,Maracanaú,77.0,62.0,5.0,Cartão de débito,Entregue
2880,2026-02-10,16:04,Açaí Tropical,Açaí,Fortaleza,135.11,70.0,1.0,Pix,Cancelado
2881,2026-05-18,13:23,Sushi Fortaleza,Sushi,Caucaia,77.05,49.0,1.0,Pix,Entregue
2882,2026-04-23,21:09,Churrasco & Cia,Churrasco,Eusébio,78.36,30.0,2.0,Cartão de débito,Entregue
2883,2026-04-10,16:42,Burger House,Hambúrguer,Fortaleza,94.9,64.0,4.0,Pix,Entregue
2884,2026-01-18,20:21,Cantinho da Massa,Massas,Maracanaú,88.44,46.0,5.0,Cartão de débito,Entregue
2885,2026-02-21,10:09,Churrasco & Cia,Churrasco,Eusébio,45.21,67.0,4.0,Cartão de débito,Entregue
2886,2026-04-09,16:37,Sushi Fortaleza,Sushi,Caucaia,70.66,55.0,3.0,Cartão de crédito,Entregue
2887,2026-02-02,23:33,Churrasco & Cia,Churrasco,Caucaia,88.24,30.0,1.0,Dinheiro,Entregue
2888,2026-01-02,18:58,Açaí Tropical,Açaí,Eusébio,161.76,68.0,1.0,Dinheiro,Entregue
2889,2026-02-27,18:55,Burger House,Hambúrguer,Maracanaú,146.94,45.0,4.0,Cartão de crédito,Entregue
2890,2026-05-09,14:08,Churrasco & Cia,Churrasco,Eusébio,130.93,45.0,5.0,Dinheiro,Entregue
2891,2026-06-04,10:00,Açaí Tropical,Açaí,Fortaleza,43.43,18.0,2.0,Pix,Entregue
2892,2026-03-17,20:18,Açaí Tropical,Açaí,Eusébio,162.15,18.0,3.0,Dinheiro,Entregue
2893,2026-06-27,20:28,Açaí Tropical,Açaí,Fortaleza,141.18,68.0,4.0,Cartão de crédito,Entregue
2894,2026-05-30,20:30,Pizza Express,Pizza,Maracanaú,78.36,54.0,4.0,Pix,Entregue
2895,2026-04-14,22:29,Tempero Cearense,Saudável,Caucaia,26.51,54.0,4.0,Cartão de débito,Entregue
2896,2026-03-10,10:01,Churrasco & Cia,Churrasco,Eusébio,45.84,67.0,3.0,Cartão de débito,Cancelado
2897,2026-04-08,20:45,Churrasco & Cia,Churrasco,Eusébio,144.85,54.0,2.0,Cartão de débito,Entregue
2898,2026-01-23,19:04,Cantinho da Massa,Massas,Eusébio,177.45,60.0,1.0,Dinheiro,Entregue
2899,2026-06-27,14:30,Sushi Fortaleza,Sushi,Maracanaú,28.01,22.0,3.0,Dinheiro,Entregue
2900,2026-05-31,11:05,Churrasco & Cia,Churrasco,Fortaleza,139.24,21.0,1.0,Cartão de crédito,Entregue
2901,2026-02-08,16:00,Sabor Nordestino,Brasileira,Fortaleza,41.53,37.0,5.0,Cartão de débito,Entregue
2902,2026-04-30,15:38,Açaí Tropical,Açaí,Eusébio,55.31,33.0,5.0,Cartão de débito,Entregue
2903,2026-01-23,19:11,Pizza Express,Pizza,Caucaia,111.27,45.0,5.0,Cartão de crédito,Entregue
2904,2026-04-09,13:57,Tempero Cearense,Saudável,Maracanaú,156.49,58.0,2.0,Cartão de débito,Entregue
2905,2026-02-23,11:31,Burger House,Hambúrguer,Maracanaú,87.73,24.0,5.0,Cartão de débito,Entregue
2906,2026-05-18,15:16,Burger House,Hambúrguer,Maracanaú,127.17,33.0,1.0,Cartão de crédito,Entregue
2907,2026-06-26,21:43,Burger House,Hambúrguer,Fortaleza,107.38,57.0,1.0,Cartão de crédito,Entregue
2908,2026-04-07,22:01,Churrasco & Cia,Churrasco,Fortaleza,114.28,50.0,3.0,Pix,Entregue
2909,2026-02-06,17:56,Pizza Express,Pizza,Maracanaú,172.7,27.0,1.0,Cartão de débito,Cancelado
2910,2026-03-23,16:54,Sushi Fortaleza,Sushi,Maracanaú,115.72,63.0,2.0,Cartão de crédito,Entregue
2911,2026-01-15,10:46,Sabor Nordestino,Brasileira,Fortaleza,104.21,53.0,5.0,Cartão de débito,Entregue
2912,2026-04-24,18:07,Sabor Nordestino,Brasileira,Caucaia,156.58,49.0,1.0,Cartão de débito,Entregue
2913,2026-03-01,15:44,Cantinho da Massa,Massas,Fortaleza,73.62,53.0,2.0,Cartão de crédito,Entregue
2914,2026-02-28,10:59,Cantinho da Massa,Massas,Eusébio,121.34,41.0,4.0,Cartão de crédito,Entregue
2915,2026-04-17,16:10,Sabor Nordestino,Brasileira,Fortaleza,42.45,23.0,4.0,Cartão de crédito,Entregue
2916,2026-05-27,14:49,Açaí Tropical,Açaí,Caucaia,143.06,69.0,1.0,Pix,Entregue
2917,2026-02-26,11:53,Pizza Express,Pizza,Fortaleza,176.72,58.0,5.0,Cartão de débito,Entregue
2918,2026-03-04,10:55,Tempero Cearense,Saudável,Maracanaú,168.78,53.0,4.0,Pix,Cancelado
2919,2026-01-25,18:37,Pizza Express,Pizza,Caucaia,42.39,42.0,5.0,Cartão de débito,Entregue
2920,2026-04-15,21:55,Churrasco & Cia,Churrasco,Fortaleza,141.19,21.0,4.0,Dinheiro,Entregue
2921,2026-06-26,23:06,Açaí Tropical,Açaí,Maracanaú,83.7,23.0,5.0,Cartão de débito,Entregue
2922,2026-03-02,16:34,Churrasco & Cia,Churrasco,Fortaleza,34.05,56.0,4.0,Cartão de débito,Entregue
2923,2026-04-13,12:37,Burger House,Hambúrguer,Eusébio,88.02,42.0,4.0,Cartão de crédito,Entregue
2924,2026-06-26,13:28,Tempero Cearense,Saudável,Fortaleza,171.94,67.0,3.0,Cartão de débito,Entregue
2925,2026-06-14,19:43,Sabor Nordestino,Brasileira,Maracanaú,66.63,52.0,2.0,Pix,Entregue
2926,2026-01-28,12:20,Churrasco & Cia,Churrasco,Maracanaú,96.84,24.0,4.0,Pix,Cancelado
2927,2026-05-07,16:18,Sabor Nordestino,Brasileira,Eusébio,165.94,38.0,5.0,Cartão de crédito,Entregue
2928,2026-01-19,21:59,Cantinho da Massa,Massas,Fortaleza,143.71,21.0,4.0,Pix,Entregue
2929,2026-05-30,13:36,Pizza Express,Pizza,Eusébio,114.44,70.0,3.0,Dinheiro,Entregue
2930,2026-01-24,18:34,Açaí Tropical,Açaí,Fortaleza,123.73,68.0,3.0,Dinheiro,Entregue
2931,2026-06-16,15:49,Sabor Nordestino,Brasileira,Fortaleza,134.94,26.0,3.0,Pix,Entregue
2932,2026-06-13,12:33,Açaí Tropical,Açaí,Maracanaú,75.93,44.0,1.0,Cartão de débito,Entregue
2933,2026-02-06,19:12,Sabor Nordestino,Brasileira,Fortaleza,36.27,24.0,3.0,Cartão de crédito,Entregue
2934,2026-05-10,16:53,Sabor Nordestino,Brasileira,Maracanaú,64.04,51.0,1.0,Dinheiro,Entregue
2935,2026-06-03,15:09,Burger House,Hambúrguer,Eusébio,56.33,27.0,4.0,Cartão de débito,Entregue
2936,2026-06-12,18:01,Tempero Cearense,Saudável,Eusébio,161.83,15.0,4.0,Cartão de débito,Entregue
2937,2026-02-04,22:16,Burger House,Hambúrguer,Maracanaú,124.19,42.0,2.0,Pix,Entregue
2938,2026-05-27,17:23,Sushi Fortaleza,Sushi,Maracanaú,171.23,62.0,3.0,Cartão de crédito,Entregue
2939,2026-03-25,17:56,Pizza Express,Pizza,Caucaia,68.81,57.0,5.0,Pix,Entregue
2940,2026-06-23,22:58,Açaí Tropical,Açaí,Caucaia,27.95,39.0,5.0,Dinheiro,Entregue
2941,2026-04-03,20:19,Cantinho da Massa,Massas,Caucaia,55.02,36.0,1.0,Pix,Entregue
2942,2026-04-20,18:34,Tempero Cearense,Saudável,Caucaia,168.4,47.0,2.0,Pix,Entregue
2943,2026-03-17,18:47,Sushi Fortaleza,Sushi,Caucaia,124.79,42.0,2.0,Dinheiro,Entregue
2944,2026-02-25,16:25,Cantinho da Massa,Massas,Caucaia,58.45,16.0,4.0,Dinheiro,Entregue
2945,2026-05-01,10:59,Cantinho da Massa,Massas,Eusébio,45.45,56.0,4.0,Cartão de débito,Entregue
2946,2026-06-16,14:19,Sushi Fortaleza,Sushi,Maracanaú,179.49,59.0,3.0,Cartão de crédito,Entregue
2947,2026-03-20,15:51,Sabor Nordestino,Brasileira,Caucaia,179.12,17.0,5.0,Cartão de débito,Entregue
